exercicio,demonstrativo,periodo,periodicidade,instituicao,cod_ibge,uf,populacao,anexo,esfera,rotulo,coluna,cod_conta,conta,valor,ano,bimestre,tipo
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,SALDO (g) = (e-f),DespesasExcetoIntraOrcamentarias,DESPESAS (EXCETO INTRA-ORÇAMENTÁRIAS) (VIII),108790496.23,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DESPESAS LIQUIDADAS NO BIMESTRE,DespesasExcetoIntraOrcamentarias,DESPESAS (EXCETO INTRA-ORÇAMENTÁRIAS) (VIII),14572557.62,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (h),DespesasExcetoIntraOrcamentarias,DESPESAS (EXCETO INTRA-ORÇAMENTÁRIAS) (VIII),14572557.62,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,SALDO (i) = (e-h),DespesasExcetoIntraOrcamentarias,DESPESAS (EXCETO INTRA-ORÇAMENTÁRIAS) (VIII),121115525.38,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DESPESAS PAGAS ATÉ O BIMESTRE (j),DespesasExcetoIntraOrcamentarias,DESPESAS (EXCETO INTRA-ORÇAMENTÁRIAS) (VIII),10193791.04,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DOTAÇÃO INICIAL (d),DespesasCorrentes,DESPESAS CORRENTES,115644455.0,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DOTAÇÃO ATUALIZADA (e),DespesasCorrentes,DESPESAS CORRENTES,114443540.94,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DESPESAS EMPENHADAS NO BIMESTRE,DespesasCorrentes,DESPESAS CORRENTES,26306689.03,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DESPESAS EMPENHADAS ATÉ O BIMESTRE (f),DespesasCorrentes,DESPESAS CORRENTES,26306689.03,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,SALDO (g) = (e-f),DespesasCorrentes,DESPESAS CORRENTES,88136851.91,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DESPESAS LIQUIDADAS NO BIMESTRE,DespesasCorrentes,DESPESAS CORRENTES,14034549.88,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (h),DespesasCorrentes,DESPESAS CORRENTES,14034549.88,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,SALDO (i) = (e-h),DespesasCorrentes,DESPESAS CORRENTES,100408991.06,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DESPESAS PAGAS ATÉ O BIMESTRE (j),DespesasCorrentes,DESPESAS CORRENTES,10011459.62,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DOTAÇÃO INICIAL (d),PessoalEEncargosSociais,PESSOAL E ENCARGOS SOCIAIS,58730900.0,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DOTAÇÃO ATUALIZADA (e),PessoalEEncargosSociais,PESSOAL E ENCARGOS SOCIAIS,58730900.0,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DESPESAS EMPENHADAS NO BIMESTRE,PessoalEEncargosSociais,PESSOAL E ENCARGOS SOCIAIS,8903955.15,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DESPESAS EMPENHADAS ATÉ O BIMESTRE (f),PessoalEEncargosSociais,PESSOAL E ENCARGOS SOCIAIS,8903955.15,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,SALDO (g) = (e-f),PessoalEEncargosSociais,PESSOAL E ENCARGOS SOCIAIS,49826944.85,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DESPESAS LIQUIDADAS NO BIMESTRE,PessoalEEncargosSociais,PESSOAL E ENCARGOS SOCIAIS,8879025.84,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (h),PessoalEEncargosSociais,PESSOAL E ENCARGOS SOCIAIS,8879025.84,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,SALDO (i) = (e-h),PessoalEEncargosSociais,PESSOAL E ENCARGOS SOCIAIS,49851874.16,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DESPESAS PAGAS ATÉ O BIMESTRE (j),PessoalEEncargosSociais,PESSOAL E ENCARGOS SOCIAIS,5901029.99,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DOTAÇÃO INICIAL (d),JurosEEncargosDaDivida,JUROS E ENCARGOS DA DÍVIDA,25000.0,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DOTAÇÃO ATUALIZADA (e),JurosEEncargosDaDivida,JUROS E ENCARGOS DA DÍVIDA,25000.0,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DESPESAS EMPENHADAS NO BIMESTRE,JurosEEncargosDaDivida,JUROS E ENCARGOS DA DÍVIDA,7349.41,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DESPESAS EMPENHADAS ATÉ O BIMESTRE (f),JurosEEncargosDaDivida,JUROS E ENCARGOS DA DÍVIDA,7349.41,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,SALDO (g) = (e-f),JurosEEncargosDaDivida,JUROS E ENCARGOS DA DÍVIDA,17650.59,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DESPESAS LIQUIDADAS NO BIMESTRE,JurosEEncargosDaDivida,JUROS E ENCARGOS DA DÍVIDA,7349.41,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (h),JurosEEncargosDaDivida,JUROS E ENCARGOS DA DÍVIDA,7349.41,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,SALDO (i) = (e-h),JurosEEncargosDaDivida,JUROS E ENCARGOS DA DÍVIDA,17650.59,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DESPESAS PAGAS ATÉ O BIMESTRE (j),JurosEEncargosDaDivida,JUROS E ENCARGOS DA DÍVIDA,7349.41,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DOTAÇÃO INICIAL (d),OutrasDespesasCorrentes,OUTRAS DESPESAS CORRENTES,56888555.0,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DOTAÇÃO ATUALIZADA (e),OutrasDespesasCorrentes,OUTRAS DESPESAS CORRENTES,55687640.94,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DESPESAS EMPENHADAS NO BIMESTRE,OutrasDespesasCorrentes,OUTRAS DESPESAS CORRENTES,17395384.47,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DESPESAS EMPENHADAS ATÉ O BIMESTRE (f),OutrasDespesasCorrentes,OUTRAS DESPESAS CORRENTES,17395384.47,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,SALDO (g) = (e-f),OutrasDespesasCorrentes,OUTRAS DESPESAS CORRENTES,38292256.47,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DESPESAS LIQUIDADAS NO BIMESTRE,OutrasDespesasCorrentes,OUTRAS DESPESAS CORRENTES,5148174.63,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (h),OutrasDespesasCorrentes,OUTRAS DESPESAS CORRENTES,5148174.63,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,SALDO (i) = (e-h),OutrasDespesasCorrentes,OUTRAS DESPESAS CORRENTES,50539466.31,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DESPESAS PAGAS ATÉ O BIMESTRE (j),OutrasDespesasCorrentes,OUTRAS DESPESAS CORRENTES,4103080.22,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DOTAÇÃO INICIAL (d),DespesasDeCapital,DESPESAS DE CAPITAL,18369628.0,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DOTAÇÃO ATUALIZADA (e),DespesasDeCapital,DESPESAS DE CAPITAL,21028669.0,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DESPESAS EMPENHADAS NO BIMESTRE,DespesasDeCapital,DESPESAS DE CAPITAL,590897.74,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DESPESAS EMPENHADAS ATÉ O BIMESTRE (f),DespesasDeCapital,DESPESAS DE CAPITAL,590897.74,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,SALDO (g) = (e-f),DespesasDeCapital,DESPESAS DE CAPITAL,20437771.26,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DESPESAS LIQUIDADAS NO BIMESTRE,DespesasDeCapital,DESPESAS DE CAPITAL,538007.74,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (h),DespesasDeCapital,DESPESAS DE CAPITAL,538007.74,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,SALDO (i) = (e-h),DespesasDeCapital,DESPESAS DE CAPITAL,20490661.26,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DESPESAS PAGAS ATÉ O BIMESTRE (j),DespesasDeCapital,DESPESAS DE CAPITAL,182331.42,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DOTAÇÃO INICIAL (d),Investimentos,INVESTIMENTOS,16639628.0,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DOTAÇÃO ATUALIZADA (e),Investimentos,INVESTIMENTOS,19298669.0,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DESPESAS EMPENHADAS NO BIMESTRE,Investimentos,INVESTIMENTOS,412900.32,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DESPESAS EMPENHADAS ATÉ O BIMESTRE (f),Investimentos,INVESTIMENTOS,412900.32,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,SALDO (g) = (e-f),Investimentos,INVESTIMENTOS,18885768.68,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DESPESAS LIQUIDADAS NO BIMESTRE,Investimentos,INVESTIMENTOS,360010.32,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (h),Investimentos,INVESTIMENTOS,360010.32,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,SALDO (i) = (e-h),Investimentos,INVESTIMENTOS,18938658.68,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DESPESAS PAGAS ATÉ O BIMESTRE (j),Investimentos,INVESTIMENTOS,4334.0,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DOTAÇÃO INICIAL (d),AmortizacaoDaDivida,AMORTIZAÇÃO DA DÍVIDA,1730000.0,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DOTAÇÃO ATUALIZADA (e),AmortizacaoDaDivida,AMORTIZAÇÃO DA DÍVIDA,1730000.0,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DESPESAS EMPENHADAS NO BIMESTRE,AmortizacaoDaDivida,AMORTIZAÇÃO DA DÍVIDA,177997.42,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DESPESAS EMPENHADAS ATÉ O BIMESTRE (f),AmortizacaoDaDivida,AMORTIZAÇÃO DA DÍVIDA,177997.42,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,SALDO (g) = (e-f),AmortizacaoDaDivida,AMORTIZAÇÃO DA DÍVIDA,1552002.58,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DESPESAS LIQUIDADAS NO BIMESTRE,AmortizacaoDaDivida,AMORTIZAÇÃO DA DÍVIDA,177997.42,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (h),AmortizacaoDaDivida,AMORTIZAÇÃO DA DÍVIDA,177997.42,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,SALDO (i) = (e-h),AmortizacaoDaDivida,AMORTIZAÇÃO DA DÍVIDA,1552002.58,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DESPESAS PAGAS ATÉ O BIMESTRE (j),AmortizacaoDaDivida,AMORTIZAÇÃO DA DÍVIDA,177997.42,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DOTAÇÃO INICIAL (d),ReservaDeContingencia,RESERVA DE CONTINGÊNCIA,1500000.0,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DOTAÇÃO ATUALIZADA (e),ReservaDeContingencia,RESERVA DE CONTINGÊNCIA,215873.06,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,SALDO (g) = (e-f),ReservaDeContingencia,RESERVA DE CONTINGÊNCIA,215873.06,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,SALDO (i) = (e-h),ReservaDeContingencia,RESERVA DE CONTINGÊNCIA,215873.06,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DOTAÇÃO INICIAL (d),DespesasIntraOrcamentariasTotal,DESPESAS (INTRA-ORÇAMENTÁRIAS) (IX),15651307.0,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DOTAÇÃO ATUALIZADA (e),DespesasIntraOrcamentariasTotal,DESPESAS (INTRA-ORÇAMENTÁRIAS) (IX),15753307.0,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DESPESAS EMPENHADAS NO BIMESTRE,DespesasIntraOrcamentariasTotal,DESPESAS (INTRA-ORÇAMENTÁRIAS) (IX),2164122.6,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DESPESAS EMPENHADAS ATÉ O BIMESTRE (f),DespesasIntraOrcamentariasTotal,DESPESAS (INTRA-ORÇAMENTÁRIAS) (IX),2164122.6,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,SALDO (g) = (e-f),DespesasIntraOrcamentariasTotal,DESPESAS (INTRA-ORÇAMENTÁRIAS) (IX),13589184.4,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DESPESAS LIQUIDADAS NO BIMESTRE,DespesasIntraOrcamentariasTotal,DESPESAS (INTRA-ORÇAMENTÁRIAS) (IX),2164122.6,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (h),DespesasIntraOrcamentariasTotal,DESPESAS (INTRA-ORÇAMENTÁRIAS) (IX),2164122.6,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,SALDO (i) = (e-h),DespesasIntraOrcamentariasTotal,DESPESAS (INTRA-ORÇAMENTÁRIAS) (IX),13589184.4,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DESPESAS PAGAS ATÉ O BIMESTRE (j),DespesasIntraOrcamentariasTotal,DESPESAS (INTRA-ORÇAMENTÁRIAS) (IX),1202851.18,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DOTAÇÃO INICIAL (d),SubtotalDasDespesas,SUBTOTAL DAS DESPESAS (X) = (VIII + IX),151165390.0,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DOTAÇÃO ATUALIZADA (e),SubtotalDasDespesas,SUBTOTAL DAS DESPESAS (X) = (VIII + IX),151441390.0,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DESPESAS EMPENHADAS NO BIMESTRE,SubtotalDasDespesas,SUBTOTAL DAS DESPESAS (X) = (VIII + IX),29061709.37,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DESPESAS EMPENHADAS ATÉ O BIMESTRE (f),SubtotalDasDespesas,SUBTOTAL DAS DESPESAS (X) = (VIII + IX),29061709.37,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,SALDO (g) = (e-f),SubtotalDasDespesas,SUBTOTAL DAS DESPESAS (X) = (VIII + IX),122379680.63,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DESPESAS LIQUIDADAS NO BIMESTRE,SubtotalDasDespesas,SUBTOTAL DAS DESPESAS (X) = (VIII + IX),16736680.22,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (h),SubtotalDasDespesas,SUBTOTAL DAS DESPESAS (X) = (VIII + IX),16736680.22,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,SALDO (i) = (e-h),SubtotalDasDespesas,SUBTOTAL DAS DESPESAS (X) = (VIII + IX),134704709.78,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DESPESAS PAGAS ATÉ O BIMESTRE (j),SubtotalDasDespesas,SUBTOTAL DAS DESPESAS (X) = (VIII + IX),11396642.22,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DOTAÇÃO INICIAL (d),SubtotalDespesasComRefinanciamento,SUBTOTAL COM REFINANCIAMENTO (XII) = (X + XI),151165390.0,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DOTAÇÃO ATUALIZADA (e),SubtotalDespesasComRefinanciamento,SUBTOTAL COM REFINANCIAMENTO (XII) = (X + XI),151441390.0,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DESPESAS EMPENHADAS NO BIMESTRE,SubtotalDespesasComRefinanciamento,SUBTOTAL COM REFINANCIAMENTO (XII) = (X + XI),29061709.37,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DESPESAS EMPENHADAS ATÉ O BIMESTRE (f),SubtotalDespesasComRefinanciamento,SUBTOTAL COM REFINANCIAMENTO (XII) = (X + XI),29061709.37,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,SALDO (g) = (e-f),SubtotalDespesasComRefinanciamento,SUBTOTAL COM REFINANCIAMENTO (XII) = (X + XI),122379680.63,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DESPESAS LIQUIDADAS NO BIMESTRE,SubtotalDespesasComRefinanciamento,SUBTOTAL COM REFINANCIAMENTO (XII) = (X + XI),16736680.22,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (h),SubtotalDespesasComRefinanciamento,SUBTOTAL COM REFINANCIAMENTO (XII) = (X + XI),16736680.22,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,SALDO (i) = (e-h),SubtotalDespesasComRefinanciamento,SUBTOTAL COM REFINANCIAMENTO (XII) = (X + XI),134704709.78,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DESPESAS PAGAS ATÉ O BIMESTRE (j),SubtotalDespesasComRefinanciamento,SUBTOTAL COM REFINANCIAMENTO (XII) = (X + XI),11396642.22,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (h),Superavit,SUPERÁVIT (XIII),5079365.59,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DESPESAS PAGAS ATÉ O BIMESTRE (j),Superavit,SUPERÁVIT (XIII),10419403.59,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DOTAÇÃO INICIAL (d),TotalDespesas,TOTAL (XIV) = (XII + XIII),151165390.0,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DOTAÇÃO ATUALIZADA (e),TotalDespesas,TOTAL (XIV) = (XII + XIII),151441390.0,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DESPESAS EMPENHADAS NO BIMESTRE,TotalDespesas,TOTAL (XIV) = (XII + XIII),29061709.37,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DESPESAS EMPENHADAS ATÉ O BIMESTRE (f),TotalDespesas,TOTAL (XIV) = (XII + XIII),29061709.37,2019,1,Receita
2019,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40781,RREO-Anexo 01,M,Padrão,DESPESAS LIQUIDADAS NO BIMESTRE,TotalDespesas,TOTAL (XIV) = (XII + XIII),16736680.22,2019,1,Receita
